%firm_id,year,profitability,inv_rate,,
1146,1993,0.239756,0.4183292,,
1146,1994,0.2031502,0.3450786,,
1147,1974,0.1594962,0.1217719,,
1147,1975,0.1602115,0.0734186,,
1147,1976,0.164312,0.1016927,,
1147,1977,0.1650899,0.104816,,
1147,1978,0.1735869,0.1240053,,
1147,1979,0.1594882,0.1091652,,
1147,1980,0.1678478,0.1504176,,
1147,1981,0.1545046,0.1137056,,
1147,1982,0.1282712,0.1013648,,
1147,1983,0.0840963,0.0424023,,
1149,1984,0.0666561,0.1673139,,
1149,1985,0.1933384,0.0449415,,
1149,1986,0.1379654,0.1375823,,
1149,1987,0.119046,0.1564369,,
1149,1988,0.0943766,0.11063,,
1149,1989,0.1718208,0.0619886,,
1150,1982,0.2515316,0.2095068,,
1150,1983,0.2383835,0.0793243,,
1150,1984,0.2102023,0.123296,,
1150,1985,0.3083862,0.1111228,,
1150,1986,0.3676488,0.1306093,,
1150,1987,0.3804229,0.1307961,,
1150,1988,0.3145648,0.1286574,,
1150,1989,0.2724197,0.0801627,,
1150,1990,0.3457182,0.0954871,,
1150,1991,0.2917183,0.1352324,,
1150,1992,0.2348029,0.063843,,
1150,1993,0.3005375,0.0882324,,
1150,1994,0.3072158,0.0777993,,
1150,1995,0.3303982,0.0969751,,
1150,1996,0.2777952,0.1148876,,
1150,1997,0.3098567,0.1548328,,
1150,1998,0.3104497,0.1009812,,
1150,1999,0.3181171,0.0810426,,
1150,2000,0.4006507,0.2243907,,
1150,2001,-0.0140033,0.060748,,
1150,2002,-0.0769692,0.0102412,,
1150,2003,0.0173921,0.0607411,,
1150,2004,0.0602976,0.007942,,
1150,2007,0.1041951,0.0201688,,
1150,2008,0.0981981,0.0240254,,
1150,2009,0.0440916,0.016658,,
1150,2010,0.0903543,0.0218815,,
1153,1981,0.119918,0.0412062,,
1153,1982,-0.009093,0.4155224,,
1153,1983,0.1124802,0.0847882,,
1153,1984,0.2300635,0.0473057,,
1153,1985,0.0742743,0.0325077,,
1153,1986,0.12793,0.0338181,,
1153,1987,0.0339464,0.0907538,,
1154,1975,0.0784473,0.023305,,
1154,1976,0.1311739,0.0822745,,
1154,1977,0.1334665,0.1214779,,
1154,1978,0.1343854,0.1075997,,
1154,1979,0.0798652,0.1792979,,
1154,1980,0.1262466,0.1427184,,
1154,1981,0.0557141,0.1799496,,
1154,1982,0.0841247,0.041473,,
1154,1986,0.1076465,0.0905445,,
1154,1987,0.1010537,0.0921866,,
1154,1988,0.0243308,0.0919446,,
1154,1989,0.007643,0.0751575,,
1154,1990,0.0995414,0.0833037,,
1154,1991,0.1014138,0.0473925,,
1154,1992,0.0853769,0.077247,,
1154,1993,0.0937058,0.0557019,,
1154,1994,0.1002602,0.0483803,,
1156,1983,0.2608726,0.1022442,,
1156,1984,0.208846,0.137485,,
1156,1985,0.2182831,0.1360471,,
1156,1986,0.142446,0.1949101,,
1156,1987,0.2043559,0.1670967,,
1157,1975,0.0153613,0.0153998,,
1157,1976,0.1072374,0.0401725,,
1157,1977,0.0939568,0.0556541,,
1157,1978,0.2002962,0.0300262,,
1157,1979,0.1295362,0.0375816,,
1157,1980,0.0968072,0.0725506,,
1157,1981,0.1936667,0.254822,,
1157,1982,0.1915794,0.0531661,,
1157,1983,0.1970617,0.2095994,,
1157,1984,0.2517054,0.1599721,,
1157,1985,0.2760467,0.0842149,,
1157,1986,0.2964882,0.1595252,,
1157,1987,0.2199021,0.1908202,,
1158,1986,0.1199283,0.019054,,
1158,1987,0.1431362,0.0108679,,
1158,1988,0.223203,0.0149869,,
1158,1989,0.0997621,0.0179369,,
1158,1990,0.1294039,0.0168196,,
1158,1991,0.0369749,0.0043075,,
1158,1992,0.0873198,0.0088937,,
1158,1993,0.0962048,0.0068579,,
1158,1994,0.0462486,0.0079208,,
1158,1995,0.1515755,0.0086899,,
1158,1996,0.2177269,0.0167939,,
1158,1997,0.1426597,0.0107612,,
1158,1998,0.066241,0.0233964,,
1159,1977,0.1527564,0.0384644,,
1159,1978,0.3352806,0.056054,,
1159,1979,0.3869585,0.2072237,,
1159,1980,0.168419,0.1288473,,
1159,1981,0.1349236,0.038134,,
1159,1982,0.0686455,0.0293032,,
1160,1985,0.2094918,0.0386772,,
1160,1986,0.2244174,0.0275875,,
1160,1987,0.185592,0.0237853,,
1162,1978,0.2384912,0.0113387,,
1162,1979,0.2510661,0.0090167,,
1162,1980,0.3245299,0.0073632,,
1162,1981,0.0666047,0.0055272,,
1162,1982,-0.0380832,0.0013933,,
1162,1983,-0.0740238,0.0012158,,
1163,1975,0.1003348,0.166744,,
1163,1976,0.1119367,0.1557539,,
1165,1989,0.0313021,0.0063227,,
1165,1990,-0.2633241,0.0141634,,
1168,1974,0.2068411,0.0510101,,
1171,1987,0.1826447,0.0713568,,
1171,1988,0.135327,0.0491967,,
1171,1989,0.1405981,0.0562865,,
1171,1990,0.1448162,0.0345451,,
1171,1991,0.0739494,0.0319183,,
1171,1992,0.106602,0.0409581,,
1171,1993,0.0871103,0.0554094,,
1171,1994,0.081096,0.1047396,,
1171,1995,0.12562,0.0419302,,
1171,1996,0.0716245,0.0486317,,
1171,1997,0.1116534,0.0452929,,
1171,1998,0.1448677,0.0496593,,
1171,1999,0.1354991,0.0371148,,
1171,2000,0.1642149,0.0621306,,
1171,2001,0.1015881,0.0529341,,
1171,2002,0.0783529,0.0311254,,
1171,2003,0.0675808,0.0185548,,
1171,2004,0.0660418,0.021168,,
1171,2005,0.0813941,0.0194322,,
1171,2006,0.0855707,0.0222812,,
1171,2007,0.0440189,0.0652464,,
1173,1986,0.0261915,0.0161462,,
1173,1987,0.0429468,0.0214677,,
1173,1988,0.1098389,0.0209665,,
1173,1989,0.0638276,0.0139811,,
1173,1992,0.0882958,0.0288939,,
1173,1993,0.1053506,0.0316494,,
1173,1994,0.1267426,0.0246152,,
1173,1995,0.1412323,0.0360406,,
1173,1996,0.1416743,0.0389956,,
1173,1997,0.1207522,0.037445,,
1173,1998,0.1330991,0.0290917,,
1173,1999,0.1259771,0.0289961,,
1173,2000,0.1225902,0.0239938,,
1174,1984,-0.1996476,0.0121706,,
1175,1986,0.0860277,0.4183292,,
1175,1987,0.0926157,0.1972281,,
1175,1988,0.0722532,0.1511602,,
1175,1989,0.0961764,0.0387769,,
1175,1990,0.1107894,0.0445984,,
1175,1991,0.0881296,0.047921,,
1175,1992,0.1404266,0.0232619,,
1175,1993,0.2400682,0.0284708,,
1175,1994,0.1609413,0.1125189,,
1175,1995,0.1975988,0.2313417,,
1175,1996,0.2336252,0.4183292,,
1175,1997,0.148843,0.4183292,,
1175,1998,0.1288434,0.3277451,,
1175,1999,0.0965062,0.2817706,,
1175,2000,0.0864919,0.1016828,,
1175,2001,0.1471912,0.1285473,,
1175,2002,0.1561067,0.1145821,,
1175,2003,0.1549737,0.0742932,,
1176,1974,0.107323,0.0249389,,
1176,1975,0.0893576,0.0087344,,
1176,1976,0.1074433,0.0145207,,
1176,1977,0.1491431,0.0108883,,
1176,1978,0.1394226,0.0321989,,
1177,1974,0.11321,0.0677238,,
1177,1975,0.1367149,0.0714396,,
1177,1976,0.1538507,0.0776464,,
1177,1977,0.1591912,0.0611979,,
1177,1978,0.1500137,0.0797427,,
1177,1979,0.1570982,0.0841048,,
1177,1980,0.1627031,0.0992048,,
1177,1981,0.1604265,0.115574,,
1177,1982,0.1151693,0.1269526,,
1177,1983,0.0724382,0.063067,,
1177,1984,0.1057808,0.0698203,,
1180,1974,0.0563099,0.0792315,,
1180,1975,0.0801472,0.0585554,,
1180,1976,0.0831051,0.0473659,,
1180,1977,0.0885218,0.071498,,
1180,1978,0.1223456,0.0653391,,
1180,1979,0.0710119,0.0603103,,
1180,1980,0.0539027,0.0526055,,
1180,1981,-0.0168248,0.0377624,,
1180,1985,0.0820648,0.0330799,,
1180,1986,0.127848,0.0317786,,
1180,1987,0.0849683,0.0303676,,
1180,1988,0.0519032,0.0125314,,
1180,1989,0.0778819,0.019688,,
1180,1990,0.0372883,0.0242612,,
1180,1991,0.0622204,0.0103654,,
1180,1992,-0.0361711,0.0053476,,
1180,1995,0.0467103,0.0156976,,
1180,1996,-0.0203411,0.0323773,,
1180,1997,0.0103101,0.0190074,,
1180,1998,0.1151893,0.0142094,,
1180,1999,0.0848616,0.0165867,,
1182,1974,0.0985003,0.0609466,,
1182,1975,0.0539827,0.0442527,,
1182,1976,0.1131329,0.0968518,,
1182,1977,0.1069157,0.1720452,,
1182,1978,0.1429811,0.1515363,,
1182,1979,0.0736098,0.174856,,
1182,1980,0.0504661,0.1329099,,
1182,1981,0.0984355,0.1657421,,
1182,1982,0.0727977,0.1089826,,
1182,1983,0.1478462,0.1332956,,
1182,1984,0.1423187,0.1218105,,
1182,1985,0.1655106,0.2284269,,
1182,1986,0.1211358,0.2558804,,
1182,1987,0.120778,0.1569451,,
1182,1988,0.1565055,0.1407872,,
1182,1989,0.1367049,0.2463178,,
1182,1990,0.074595,0.2667273,,
1182,1991,0.061856,0.2647975,,
1182,1992,0.0589215,0.2035415,,
1182,1993,0.0925372,0.1111943,,
1182,1994,0.1312739,0.0576426,,
1182,1995,0.1440521,0.0476239,,
1182,1996,0.1569339,0.027971,,
1182,1997,0.1546568,0.0678148,,
1182,1998,0.1733206,0.1272293,,
1182,1999,0.1007936,0.1586782,,
1182,2000,0.1059736,0.1508985,,
1182,2001,-0.0173959,0.1388624,,
1182,2002,-0.0382449,0.057276,,
1182,2003,0.0192289,0.0224667,,
1182,2004,0.0395159,0.0350153,,
1182,2005,0.0439996,0.023668,,
1182,2006,0.0751653,0.0179691,,
1182,2007,0.0718133,0.0244982,,
1182,2008,0.0178503,0.0306605,,
1182,2009,0.0104071,0.0604171,,
1182,2010,0.0512226,0.0771287,,
1182,2011,0.0277025,0.0641741,,
1182,2014,0.1557548,0.1256209,,
1186,1979,0.0301885,0.0221489,,
1186,1980,-0.0577912,0.0269418,,
1187,2003,0.0547593,0.0023995,,
1187,2004,0.056811,0.0114691,,
1187,2005,0.1082848,0.015216,,
1187,2006,0.1696037,0.0209324,,
1187,2007,0.2249478,0.0267772,,
1187,2008,0.1177915,0.0232973,,
1187,2009,0.0316539,0.0083238,,
1187,2010,0.0825389,0.0084371,,
1187,2011,0.184073,0.0122074,,
1187,2012,0.226013,0.0034407,,
1187,2013,0.2724964,0.0146327,,
1187,2014,0.1021415,0.0033024,,
1187,2015,0.1090126,0.0018414,,
1187,2016,0.0938831,0.0017969,,
1191,1985,0.2929114,0.0560931,,
1191,1986,0.1114956,0.0204751,,
1191,1987,0.117759,0.0169202,,
1191,1988,0.1547113,0.0457192,,
1191,1989,0.1739749,0.0174463,,
1191,1990,0.1027277,0.0203587,,
1191,1991,0.1936553,0.0379102,,
1191,1992,0.1270742,0.0429035,,
1191,1993,0.0827704,0.0573008,,
1192,1988,0.2034589,0.1009395,,
1192,1989,0.0373441,0.0435706,,
1192,1990,0.2517626,0.0426932,,
1192,1991,0.3250158,0.0346757,,
1192,1992,0.2251999,0.0366911,,
1192,1993,0.1268384,0.0359861,,
1192,1994,0.0760022,0.0339047,,
1192,1995,-0.0799298,0.0259342,,
1192,1996,-0.3178421,0.0219726,,
1193,1984,0.2062137,0.0920419,,
1193,1985,0.2001277,0.1148474,,
1193,1986,0.1275139,0.1007495,,
1193,1987,0.1558724,0.1044355,,
1193,1988,0.1218742,0.0876287,,
1193,1989,0.0470063,0.0353664,,
1193,1990,0.1035617,0.0380061,,
1193,1991,0.0146421,0.0151841,,
1193,1992,0.0831643,0.0149111,,
1193,1993,0.1223496,0.0369631,,
1193,1994,0.1459397,0.0351652,,
1193,1995,0.1542188,0.0411034,,
1193,1996,0.1530388,0.0234514,,
1193,1997,0.1731942,0.0361098,,
1193,2000,0.1897213,0.043658,,
1193,2001,0.1791787,0.0534444,,
1193,2002,0.0634742,0.0197678,,
1193,2003,0.0925439,0.0201937,,
1193,2004,0.1878645,0.0336886,,
1193,2005,0.1134984,0.0283574,,
1193,2006,0.1321389,0.0262643,,
1195,1974,0.1248791,0.0592826,,
1195,1975,0.1818947,0.0285191,,
1195,1976,0.2292823,0.0423924,,
1195,1977,0.2466877,0.0549771,,
1195,1978,0.1406675,0.0753398,,
1195,1979,0.0667869,0.1872322,,
1195,1980,0.0936233,0.0842916,,
1195,1981,0.0787679,0.0520653,,
1195,1982,0.0744277,0.0495298,,
1195,1983,0.1483544,0.0384252,,
1195,1984,0.090962,0.0305382,,
1195,1985,0.0888841,0.0489024,,
1195,1986,0.0956466,0.0408863,,
1196,1976,0.181148,0.0355509,,
1196,1977,0.1758776,0.0320422,,
1196,1978,0.1750228,0.0597827,,
1196,1979,0.169507,0.0177126,,
1196,1980,0.1423888,0.0207547,,
1202,1990,-0.4010243,0.0428732,,
1204,1974,0.0858121,0.0412371,,
1204,1975,0.0566769,0.0397146,,
1204,1976,-0.0154892,0.0172784,,
1204,1977,-0.0363907,0.0823864,,
1204,1978,0.0010526,0.1318219,,
1204,1979,0.1081532,0.0625272,,
1204,1980,0.1680281,0.0974884,,
1204,1981,0.1150417,0.0657988,,
1204,1982,0.1002288,0.0350877,,
1204,1983,-0.0590436,0.0523748,,
1207,1974,0.1189675,0.0138573,,
1207,1975,0.2300462,0.0544984,,
1207,1976,0.138682,0.0426858,,
1207,1977,0.1022952,0.069971,,
1207,1978,0.0211961,0.0621781,,
1207,1979,0.0176948,0.0408489,,
1209,1976,0.2656071,0.1880881,,
1209,1977,0.3041615,0.2340078,,
1209,1978,0.3171417,0.3531099,,
1209,1979,0.3071281,0.2956341,,
1209,1980,0.2147293,0.1353314,,
1209,1981,-0.0044473,0.0994582,,
1209,1982,0.0897249,0.1098449,,
1209,1983,0.1793586,0.1385659,,
1209,1984,0.2169395,0.2489796,,
1209,1985,-0.0125313,0.102296,,
1209,1986,0.0843322,0.0404819,,
1209,1987,0.2024953,0.126654,,
1209,1988,0.2055084,0.0774748,,
1209,1989,0.1995186,0.0606901,,
1209,1996,0.2905606,0.1083023,,
1209,1997,0.2871126,0.105734,,
1209,1998,0.1374745,0.0931814,,
1209,1999,0.2988573,0.1629626,,
1209,2000,0.4922956,0.1737649,,
1209,2001,0.0891121,0.0400218,,
1209,2002,0.0573729,0.0226141,,
1209,2003,0.0387854,0.0198246,,
1209,2004,0.0907399,0.0289734,,
1209,2005,0.0953674,0.0244581,,
1209,2006,0.140921,0.0309699,,
1209,2007,0.1155451,0.0373175,,
1209,2008,0.0833151,0.0209594,,
1209,2009,0.1213567,0.0154273,,
1209,2010,0.185776,0.0133903,,
1209,2011,0.1390142,0.0212121,,
1209,2012,0.0783124,0.0177086,,
1209,2013,0.0804663,0.0103017,,
1209,2014,0.1069033,0.0111527,,
1209,2015,0.0846896,0.0195619,,
1211,1974,-0.0115657,0.09336,,
1211,1975,0.0382345,0.0163135,,
1211,1976,0.0222951,0.0275987,,
1211,1977,-0.0152445,0.0263244,,
1211,1978,0.0310465,0.0343709,,
1211,1979,0.068645,0.0556404,,
1211,1980,0.0324885,0.0679222,,
1211,1981,-0.0231349,0.137866,,
1213,1985,0.2335639,0.240145,,
1213,1986,0.2134964,0.183302,,
1213,1987,0.2456716,0.0386322,,
1213,1988,0.2119273,0.0346777,,
1213,1989,0.2246508,0.4183292,,
1213,1990,0.2450148,0.4183292,,
1213,1991,0.3147928,0.4183292,,
1213,1992,0.4176901,0.4183292,,
1213,1993,0.4922956,0.4183292,,
1213,1994,0.4922956,0.4183292,,
1213,1995,0.406489,0.4183292,,
1213,1996,0.4922956,0.4183292,,
1213,1997,0.4922956,0.4183292,,
1213,1998,0.4922956,0.4183292,,
1213,1999,0.4922956,0.4183292,,
1213,2000,0.4922956,0.4183292,,
1213,2001,0.4870432,0.4183292,,
1213,2002,0.4922956,0.4183292,,
1213,2003,0.4922956,0.0783586,,
1213,2004,0.4922956,0.0679336,,
1213,2005,0.4922956,0.0877482,,
1213,2006,0.4922956,0.1112176,,
1213,2007,0.4922956,0.1444642,,
1213,2008,0.4922956,0.0673065,,
1213,2009,0.4922956,0.0674143,,
1213,2010,0.4922956,0.0663178,,
1213,2011,0.4922956,0.0520687,,
1213,2012,0.4922956,0.0375028,,
1213,2013,0.4922956,0.0320724,,
1213,2014,0.4922956,0.026032,,
1213,2015,0.4922956,0.0246483,,
1213,2016,0.4922956,0.021608,,
1215,1974,0.1725825,0.0723043,,
1215,1975,0.1749336,0.0640523,,
1215,1976,0.1910986,0.0576489,,
1215,1977,0.206634,0.059409,,
1215,1978,0.211437,0.0676734,,
1215,1979,0.2164443,0.0754428,,
1215,1980,0.2234036,0.0939966,,
1215,1981,0.2323548,0.0957538,,
1215,1982,0.2436347,0.0970537,,
1215,1983,0.2746085,0.1167739,,
1215,1984,0.2851209,0.1134099,,
1215,1985,0.2814207,0.0852032,,
1215,1986,0.3108411,0.1022208,,
1215,1987,0.3231972,0.1038918,,
1215,1988,0.313042,0.1188389,,
1215,1989,0.3167683,0.1187823,,
1215,1990,0.3631615,0.132201,,
1215,1991,0.3480127,0.1385206,,
1215,1992,0.3467149,0.1610238,,
1215,1993,0.3518173,0.1372568,,
1215,1994,0.3452803,0.1208922,,
1215,1995,0.3460139,0.1111041,,
1215,1996,0.3548598,0.1008255,,
1215,1997,0.3216168,0.0905386,,
1215,1998,0.323534,0.0821336,,
1215,2003,0.2241948,0.0513927,,
1215,2004,0.2150085,0.048348,,
1215,2005,0.2153242,0.0419742,,
1215,2006,0.2202712,0.0459081,,
1215,2007,0.203947,0.0457792,,
1215,2008,0.2093957,0.032425,,
1215,2009,0.212009,0.0256735,,
1215,2010,0.2034295,0.0193655,,
1215,2011,0.2024871,0.0250831,,
1215,2012,0.2084832,0.029784,,
1215,2013,0.065338,0.0170298,,
1215,2014,0.1041836,0.0250739,,
1215,2015,0.1173592,0.0268928,,
1215,2016,0.1206148,0.0271777,,
1218,1990,0.0562925,0.0400962,,
1218,1991,0.0295674,0.0155512,,
1218,1992,-0.0266883,0.0099445,,
1218,1993,0.0246246,0.0224383,,
1218,1994,0.0638501,0.0429646,,
1218,1995,0.3289402,0.1795717,,
1218,1996,0.1518987,0.1459916,,
1218,1997,0.1776711,0.17487,,
1218,1998,0.074027,0.0397141,,
1218,1999,0.0822238,0.044038,,
1218,2000,0.2218805,0.0773286,,
1218,2001,0.1466904,0.0415815,,
1218,2002,0.0722645,0.0182797,,
1218,2003,0.0429055,0.0239685,,
1218,2004,0.078056,0.0378007,,
1218,2005,0.0653929,0.0180852,,
1218,2006,0.0716062,0.0205122,,
1219,1985,0.0741318,0.0603945,,
1219,1986,0.0978298,0.0830239,,
1219,1987,0.0999177,0.0550526,,
1219,1988,0.0996698,0.092538,,
1219,1989,0.0923196,0.006069,,
1219,1990,0.0730713,0.1611317,,
1219,1991,0.0847714,0.0651124,,
1219,1992,0.0811016,0.1789926,,
1219,1993,0.0983355,0.0297889,,
1219,1994,0.0716681,0.0120238,,
1219,1995,0.0736534,0.0266774,,
1219,1996,0.157544,0.0643129,,
1219,1997,0.1261653,0.2727571,,
1219,1998,0.0571516,0.0332374,,
1219,1999,0.0941229,0.0785599,,
1219,2000,0.0768333,0.0042491,,
1219,2001,0.0590658,0.0087175,,
1219,2002,0.0217284,0.0041126,,
1219,2003,-0.0480372,0.014567,,
1219,2004,0.0140765,0.0169856,,
1219,2005,-0.0053796,0.0162441,,
1219,2006,-0.0191757,0.0096356,,
1219,2007,-0.0399526,0.0159427,,
1219,2008,-0.0631738,0.0068621,,
1219,2009,-0.0888762,0.0058884,,
1219,2010,-0.0580436,0.0013186,,
1220,1986,-0.3089905,0.0529005,,
1220,1987,-0.2101377,0.0348721,,
1225,1983,0.128542,0.1478271,,
1225,1984,0.232439,0.1941036,,
1225,1985,0.2186043,0.1006829,,
1228,1985,0.2943722,0.0856414,,
1228,1986,0.2917144,0.0825996,,
1230,1975,0.0667502,0.0111737,,
1230,1976,0.0498937,0.0121847,,
1230,1977,0.0823337,0.0156631,,
1230,1978,0.0889687,0.0148203,,
1230,1979,0.1138541,0.0121919,,
1230,1980,0.1258634,0.0141274,,
1230,1981,0.1307962,0.0410636,,
1230,1982,0.1147202,0.018889,,
1230,1983,0.1160129,0.0219516,,
1230,1984,0.1219034,0.0317,,
1230,1985,0.109401,0.0678634,,
1231,1976,0.3138789,0.013995,,
1231,1977,0.2789806,0.026873,,
1231,1978,0.2358513,0.0257744,,
1231,1979,0.2080386,0.0146624,,
1231,1980,0.1929537,0.0174791,,
1231,1981,0.1791565,0.0185647,,
1231,1982,0.1406437,0.0080287,,
1231,1983,0.1514117,0.0071979,,
1231,1984,0.1949297,0.0337275,,
1231,1985,0.1697326,0.0077658,,
1231,1986,0.1612044,0.0077886,,
1231,1987,0.1076147,0.009723,,
1231,1988,0.1072473,0.0109247,,
1231,1989,0.1167777,0.020203,,
1231,1990,0.1083807,0.0174716,,
1231,1991,0.1117314,0.0298341,,
1231,1992,0.1317217,0.0279027,,
1231,1993,0.1348967,0.0036441,,
1231,1994,0.1416204,0.0015586,,
1231,1995,0.137974,0.0025918,,
1231,1996,0.1243555,0.0010312,,
1231,1997,0.1033081,0.0017754,,
1231,1998,0.1124267,0.0029369,,
1231,1999,0.0920371,0.0016355,,
1231,2000,0.1132209,0.0126626,,
1231,2001,0.0880894,0.0148159,,
1231,2002,0.0852405,0.0060852,,
1231,2003,0.1207661,0.0050993,,
1231,2004,0.1389503,0.0057157,,
1231,2005,0.0898482,0.0238883,,
1231,2006,0.0955123,0.0036973,,
1231,2007,0.1011753,0.0042259,,
1231,2008,0.1260359,0.0063509,,
1231,2009,0.0594349,0.0025063,,
1231,2010,0.0822285,0.0192734,,
1231,2011,0.0996847,0.0233986,,
1231,2012,0.1089407,0.003523,,
1231,2013,0.1490377,0.0034149,,
1231,2014,0.1719321,0.0035402,,
1231,2015,0.1403381,0.0013184,,
1231,2016,0.1452343,0.0023031,,
1232,1992,0.1813449,0.020697,,
1232,1993,0.2015872,0.020974,,
1232,1994,0.2420011,0.0547943,,
1232,1995,0.2650381,0.0884046,,
1232,1996,0.2846399,0.0691166,,
1232,1997,0.2086727,0.0782217,,
1232,1998,0.1589053,0.122826,,
1232,1999,0.1131353,0.0920962,,
1235,1974,0.1481503,0.1542116,,
1235,1975,0.1228883,0.0457823,,
1235,1976,0.068457,0.0478722,,
1235,1977,0.1335458,0.0307265,,
1235,1978,0.1944339,0.0526448,,
1235,1979,0.2349035,0.0965288,,
1235,1980,0.1833451,0.1043197,,
1235,1981,0.1595263,0.0435399,,
1235,1982,0.1619415,0.0439454,,
1235,1983,-0.0466786,0.041949,,
1235,1984,-0.0423413,0.0165758,,
1235,1985,0.1288678,0.0301389,,
1235,1986,0.0645252,0.0324568,,
1235,1987,0.0458295,0.0243053,,
1235,1988,0.0409348,0.0341733,,
1235,1989,0.1015441,0.0524822,,
1235,1990,0.1083976,0.0228132,,
1235,1991,0.0795219,0.0193873,,
1235,1992,0.1023215,0.0270744,,
1235,1993,0.1309796,0.0429046,,
1235,1994,0.0834457,0.0232708,,
1235,1995,0.1705112,0.0400674,,
1236,1976,0.2282876,0.0352684,,
1236,1977,0.3711639,0.0434958,,
1236,1978,0.4229362,0.3011375,,
1236,1979,0.2043727,0.0356991,,
1236,1980,0.3111122,0.053738,,
1236,1981,0.2955727,0.1454805,,
1236,1982,0.2042064,0.0419298,,
1236,1983,0.0727885,0.0971723,,
1236,1984,0.1971097,0.0022106,,
1236,1985,0.207877,0.0469671,,
1236,1986,0.1411576,0.0266158,,
1236,1987,0.0952112,0.0473531,,
1236,1988,0.0975426,0.0540042,,
1236,1989,0.1884826,0.0421243,,
1236,1990,0.1815296,0.0649012,,
1236,1991,0.0010758,0.0849222,,
1236,1992,0.1067229,0.0536655,,
1236,1993,0.0705598,0.0304655,,
1236,1994,0.0664429,0.1210134,,
1236,1995,0.1165412,0.085629,,
1236,1996,0.0591869,0.0685678,,
1236,1997,0.0900192,0.0467457,,
1236,1998,0.1556318,0.0250279,,
1236,1999,0.1635564,0.0295637,,
1236,2000,0.1738427,0.0571663,,
1237,1976,0.2960786,0.05055,,
1237,1977,0.32649,0.0410596,,
1237,1978,0.3223929,0.06215,,
1237,1979,0.2663218,0.1030125,,
1237,1980,0.0760887,0.1632278,,
1237,1981,0.1575246,0.1216416,,
1237,1982,0.128878,0.0362062,,
1237,1983,0.2434583,0.0318966,,
1237,1984,0.2330107,0.0412989,,
1238,1977,-0.080791,0.0327048,,
1240,1985,0.0005423,0.0199555,,
1241,1975,0.2073919,0.042366,,
1241,1976,0.1971628,0.0495372,,
1241,1977,0.2299509,0.0489634,,
1241,1978,0.2681914,0.0434486,,
1241,1979,0.248531,0.0449134,,
1241,1980,0.2740932,0.0419447,,
1241,1981,0.3024907,0.0364778,,
1241,1982,0.2285556,0.0422431,,
1241,1983,0.266214,0.028519,,
1241,1984,0.1679516,0.0374939,,
1241,1985,0.1297118,0.0638553,,
1241,1986,0.0560005,0.0185676,,
1241,1987,0.0935444,0.0319914,,
1241,1988,0.0874053,0.0242379,,
1241,1989,0.0591358,0.0182778,,
1241,1990,0.1352459,0.0470952,,
1241,1991,0.1187455,0.0371626,,
1241,1992,0.0601471,0.0295865,,
1241,1993,0.0403003,0.0265236,,
1241,1994,0.0701094,0.0344351,,
1241,1995,-0.0709756,0.0230134,,
1241,1996,0.0188812,0.0288755,,
1241,1997,0.0651352,0.0669333,,
1241,1998,0.0130288,0.0526845,,
1241,1999,0.0538137,0.0159192,,
1241,2000,0.1453749,0.0220061,,
1241,2001,0.1437636,0.0145847,,
1241,2002,0.0789669,0.024042,,
